order_id,customer_id,product_id,category,amount,order_date,returned,total_amount
O125458,C13891,P218950,Home,19,14-11-2024,No,70
O125459,C12193,P234527,Sports,277,09-06-2024,No,498
O125460,C12047,P215064,Toys,54,24-01-2024,No,54
O125461,C13104,P221547,Electronics,621,01-05-2025,No,1242
O125462,C14355,P231769,Toys,62,11-05-2024,No,62
O125463,C12134,P234996,Sports,151,05-01-2025,No,128
O125464,C10842,P247531,Toys,18,26-03-2024,No,18
O125465,C11971,P241227,Grocery,18,05-02-2024,No,18
O125466,C14360,P247683,Fashion,5,12-04-2024,No,7
O125467,C13903,P210390,Home,162,15-11-2023,No,162
O125468,C13613,P211879,Fashion,7,12-11-2023,No,19
O125469,C10391,P214935,Fashion,112,03-07-2025,No,157
O125470,C12279,P232574,Fashion,117,27-09-2023,No,117
O125471,C10900,P249666,Toys,4,07-07-2025,No,13
O125472,C14683,P218127,Electronics,420,30-10-2023,No,378
O125473,C12494,P209121,Fashion,59,08-09-2024,No,50
O125474,C11152,P228507,Beauty,20,10-10-2024,No,20
O125475,C11294,P248555,Toys,3,31-08-2025,No,3
O125476,C17256,P234216,Sports,22,02-07-2024,No,22
O125477,C10465,P216582,Electronics,400,14-04-2024,No,800
O125478,C17077,P226631,Home,109,03-03-2024,No,219
O125479,C15289,P218164,Fashion,7,31-07-2024,No,15
O125480,C12175,P221284,Grocery,11,28-01-2024,No,9
O125481,C13245,P230646,Grocery,26,24-07-2025,No,26
O125482,C16068,P220806,Electronics,769,29-12-2023,No,730
O125483,C15145,P222097,Sports,127,06-08-2025,No,102
O125484,C16716,P247974,Toys,23,30-01-2025,No,23
O125485,C16654,P211284,Fashion,77,20-10-2024,No,77
O125486,C10487,P213857,Sports,24,29-12-2024,No,58
O125487,C12938,P219888,Fashion,15,25-01-2025,No,73
O125488,C12626,P240440,Electronics,266,01-12-2023,No,266
O125489,C10949,P246106,Grocery,9,08-02-2024,No,9
O125490,C14501,P218951,Sports,30,22-04-2024,No,29
O125491,C11049,P241889,Toys,24,18-08-2025,No,97
O125492,C15202,P221009,Beauty,36,01-04-2024,No,108
O125493,C14075,P223474,Electronics,153,28-06-2024,No,153
O125494,C14459,P214835,Home,59,16-03-2025,No,59
O125495,C11390,P205352,Grocery,5,12-12-2023,No,4
O125496,C11083,P226581,Electronics,156,21-04-2024,No,125
O125497,C14646,P242290,Fashion,27,18-01-2024,No,27
O125498,C11658,P218941,Fashion,34,24-05-2024,No,32
O125499,C14387,P240638,Fashion,38,09-10-2024,No,38
O125500,C16932,P233191,Electronics,266,27-08-2024,No,266
O125501,C16056,P232917,Toys,21,12-02-2024,No,42
O125502,C16959,P228039,Electronics,187,17-08-2025,No,561
O125503,C11817,P226089,Toys,16,11-01-2025,No,16
O125504,C10190,P229742,Fashion,40,07-06-2024,No,40
O125505,C10460,P247415,Home,23,13-11-2024,No,23
O125506,C17971,P249290,Home,141,22-01-2024,No,281
O125507,C16807,P239833,Sports,42,17-11-2023,No,42
O125508,C16015,P211917,Sports,15,21-04-2025,No,15
O125509,C16376,P218254,Sports,112,23-04-2025,No,107
O125510,C12521,P218445,Toys,3,11-02-2024,No,3
O125511,C13476,P226571,Electronics,240,13-01-2025,No,204
O125512,C12705,P232611,Home,138,29-04-2024,No,138
O125513,C14366,P243778,Beauty,164,18-04-2025,No,164
O125514,C11157,P246827,Fashion,41,07-06-2024,No,39
O125515,C14266,P213830,Beauty,12,28-10-2024,No,25
O125516,C15534,P246630,Home,99,19-01-2025,No,283
O125517,C10027,P240949,Home,39,10-07-2024,No,39
O125518,C14231,P237048,Electronics,237,31-10-2024,No,237
O125519,C12972,P247213,Home,282,01-05-2024,No,564
O125520,C16548,P205696,Toys,5,01-02-2024,Yes,24
O125521,C13024,P200742,Home,109,07-10-2023,No,109
O125522,C14983,P231262,Home,138,21-12-2024,No,124
O125523,C15624,P236949,Grocery,6,06-10-2023,No,12
O125524,C11264,P212425,Toys,28,11-06-2024,No,56
O125525,C10855,P244497,Grocery,15,06-03-2025,No,15
O125526,C14025,P234759,Electronics,253,10-10-2024,No,253
O125527,C16587,P221640,Beauty,28,15-10-2023,No,28
O125528,C16577,P236473,Fashion,95,10-12-2024,Yes,86
O125529,C11251,P245831,Home,131,28-04-2024,No,118
O125530,C14604,P233784,Sports,93,17-03-2024,No,93
O125531,C13870,P208288,Beauty,27,18-01-2024,No,51
O125532,C11326,P217378,Home,158,25-01-2025,No,150
O125533,C16177,P241042,Toys,12,30-03-2025,No,24
O125534,C11025,P247150,Sports,188,07-08-2025,No,377
O125535,C10361,P226111,Toys,53,25-02-2025,No,50
O125536,C11218,P237293,Grocery,14,05-08-2025,No,41
O125537,C10605,P237977,Sports,224,03-03-2025,No,359
O125538,C15959,P249664,Home,190,15-10-2024,No,161
O125539,C15427,P218306,Fashion,32,05-12-2023,No,30
O125540,C11670,P234465,Fashion,39,13-03-2025,No,147
O125541,C14811,P230360,Home,121,12-09-2023,No,115
O125542,C12297,P211677,Sports,285,22-11-2023,No,257
O125543,C12194,P227136,Electronics,389,04-05-2024,No,389
O125544,C17513,P218298,Toys,16,15-12-2024,No,64
O125545,C14443,P204753,Sports,23,24-05-2024,No,23
O125546,C11277,P206816,Home,155,09-02-2025,No,124
O125547,C10398,P212168,Home,117,04-11-2023,No,350
O125548,C15453,P208838,Electronics,964,25-12-2024,Yes,964
O125549,C15295,P233565,Fashion,26,29-01-2024,No,51
O125550,C12172,P224652,Electronics,566,24-01-2025,No,566
O125551,C12810,P222608,Toys,9,25-01-2025,No,7
O125552,C16541,P216140,Home,35,12-10-2023,Yes,33
O125553,C16274,P214092,Fashion,6,09-10-2024,Yes,5
O125554,C15681,P223081,Electronics,784,28-11-2024,No,1489
O125555,C12652,P210875,Beauty,17,05-03-2024,No,17
O125556,C12939,P225317,Sports,42,14-09-2023,No,38
O125557,C10821,P248996,Toys,12,21-10-2024,No,12
O125558,C14997,P233993,Fashion,66,22-06-2025,No,66
O125559,C10944,P231565,Grocery,8,01-03-2025,No,8
O125560,C13478,P205566,Beauty,9,16-02-2025,No,8
O125561,C12779,P245162,Fashion,10,13-11-2024,No,19
O125562,C15965,P213603,Home,138,19-01-2024,No,552
O125563,C14429,P238690,Electronics,1220,05-06-2024,No,3660
O125564,C15139,P245741,Home,143,01-06-2024,No,143
O125565,C16348,P237804,Sports,299,11-06-2025,No,254
O125566,C17770,P202646,Home,287,01-05-2024,No,244
O125567,C17099,P219115,Toys,5,29-12-2024,No,10
O125568,C14450,P241592,Home,288,21-12-2024,No,259
O125569,C11196,P229339,Grocery,1,28-10-2023,No,1
O125570,C11212,P237462,Sports,80,30-03-2024,Yes,76
O125571,C10823,P238313,Electronics,290,14-07-2024,No,290
O125572,C15121,P236449,Electronics,472,31-07-2025,No,472
O125573,C11896,P233182,Toys,30,18-07-2025,No,59
O125574,C17084,P244166,Fashion,18,24-06-2025,No,36
O125575,C14263,P226118,Fashion,110,02-05-2024,No,198
O125576,C12415,P225347,Toys,6,01-05-2025,No,6
O125577,C10535,P239967,Grocery,44,05-07-2024,No,132
O125578,C16044,P243547,Toys,85,27-11-2023,No,170
O125579,C13010,P246851,Sports,127,14-07-2024,No,127
O125580,C12627,P225062,Electronics,390,27-07-2025,No,351
O125581,C17537,P207532,Electronics,1309,05-04-2024,No,3926
O125582,C13777,P222791,Sports,37,30-09-2023,No,112
O125583,C15715,P223693,Home,145,28-11-2023,No,145
O125584,C10949,P208221,Electronics,219,17-03-2025,No,186
O125585,C13508,P215234,Sports,28,21-01-2025,No,25
O125586,C14302,P208321,Home,28,22-01-2025,No,27
O125587,C17216,P207945,Sports,129,09-09-2024,No,109
O125588,C10543,P205189,Home,44,07-11-2023,No,119
O125589,C13900,P236982,Electronics,347,14-10-2023,No,347
O125590,C13753,P202374,Beauty,10,15-12-2023,No,10
O125591,C14224,P203983,Toys,14,23-10-2024,No,28
O125592,C15566,P211333,Electronics,491,04-02-2025,No,491
O125593,C16757,P200207,Grocery,11,27-04-2025,No,11
O125594,C12082,P245175,Fashion,106,04-05-2024,No,95
O125595,C12866,P240907,Home,108,06-12-2023,No,76
O125596,C12246,P209173,Beauty,8,09-03-2024,No,7
O125597,C11836,P204302,Fashion,117,05-08-2024,No,111
O125598,C10076,P245461,Home,81,11-02-2025,No,81
O125599,C10368,P239679,Sports,209,16-07-2024,Yes,209
O125600,C16976,P226747,Sports,36,02-04-2025,No,144
O125601,C14621,P200111,Grocery,14,23-04-2024,No,49
O125602,C10348,P215566,Toys,6,13-03-2024,No,14
O125603,C14601,P231702,Grocery,2,28-11-2023,No,6
O125604,C14738,P237477,Beauty,170,15-04-2024,No,170
O125605,C14333,P221424,Home,11,25-08-2025,No,11
O125606,C15399,P217793,Fashion,49,09-07-2024,No,147
O125607,C15696,P208897,Fashion,6,23-07-2024,No,6
O125608,C11455,P238640,Electronics,311,21-06-2025,No,932
O125609,C12185,P214482,Sports,20,26-01-2025,No,81
O125610,C17436,P224516,Sports,162,31-07-2025,No,487
O125611,C13811,P227355,Fashion,22,12-06-2024,No,21
O125612,C13272,P220583,Grocery,7,17-05-2025,No,7
O125613,C17309,P243575,Beauty,10,04-10-2023,No,26
O125614,C16755,P216182,Electronics,89,13-12-2024,No,89
O125615,C15769,P204857,Electronics,275,01-11-2023,No,1102
O125616,C16823,P231985,Electronics,243,13-11-2024,No,231
O125617,C13682,P211166,Fashion,43,07-05-2025,No,39
O125618,C11846,P207498,Grocery,14,24-03-2024,No,14
O125619,C11854,P237807,Toys,4,25-07-2024,No,3
O125620,C16982,P225423,Fashion,31,21-07-2025,No,30
O125621,C12985,P240835,Fashion,49,05-08-2024,No,49
O125622,C14450,P244180,Beauty,13,12-01-2024,No,13
O125623,C12625,P241128,Toys,6,29-03-2025,No,6
O125624,C12894,P223084,Fashion,51,08-05-2025,No,46
O125625,C17496,P233752,Beauty,34,12-07-2025,No,27
O125626,C10558,P233875,Grocery,19,20-10-2023,No,17
O125627,C12896,P245940,Toys,10,24-09-2024,No,10
O125628,C11917,P210270,Grocery,2,06-11-2023,No,2
O125629,C11254,P204342,Fashion,127,27-06-2025,Yes,127
O125630,C17475,P243933,Sports,124,01-06-2025,No,118
O125631,C11681,P201553,Electronics,1014,12-11-2024,No,912
O125632,C17886,P202002,Beauty,7,01-11-2024,No,21
O125633,C15265,P224488,Fashion,58,29-06-2024,No,49
O125634,C15271,P230743,Sports,32,08-11-2023,No,32
O125635,C11814,P249649,Electronics,704,04-05-2024,No,1409
O125636,C16283,P245359,Sports,82,04-09-2024,No,82
O125637,C10662,P201421,Sports,85,29-01-2024,No,170
O125638,C14116,P203474,Toys,55,18-02-2025,No,49
O125639,C13325,P225117,Sports,46,15-08-2024,No,46
O125640,C16207,P208980,Beauty,27,22-10-2024,No,80
O125641,C11241,P248537,Toys,5,27-04-2025,No,5
O125642,C13143,P244934,Fashion,27,05-02-2025,No,27
O125643,C13037,P209418,Sports,31,10-09-2024,No,28
O125644,C10161,P212390,Sports,32,13-05-2024,No,64
O125645,C14225,P222562,Home,152,29-04-2024,No,152
O125646,C16724,P227971,Grocery,5,01-11-2024,No,19
O125647,C11950,P228545,Fashion,19,13-03-2024,No,77
O125648,C14320,P233299,Electronics,586,18-09-2023,No,1173
O125649,C11781,P234387,Fashion,37,12-06-2024,No,62
O125650,C14675,P217675,Electronics,205,20-04-2025,No,205
O125651,C11477,P219508,Fashion,88,13-08-2025,No,79
O125652,C13030,P236881,Electronics,268,17-06-2025,No,804
O125653,C17148,P209319,Home,232,12-09-2023,No,418
O125654,C13986,P245207,Toys,10,22-09-2023,No,10
O125655,C17551,P203911,Electronics,1112,30-11-2024,No,4003
O125656,C10106,P230372,Beauty,66,14-07-2024,No,188
O125657,C12668,P239927,Electronics,614,04-06-2024,No,614
O125658,C14935,P245928,Grocery,4,31-10-2023,No,4
O125659,C17270,P213725,Grocery,18,25-10-2023,No,31
O125660,C11164,P233875,Home,234,08-02-2024,No,468
O125661,C16720,P238195,Toys,11,24-03-2025,No,22
O125662,C11157,P245604,Beauty,7,07-09-2025,No,6
O125663,C12246,P247561,Fashion,20,17-07-2025,No,20
O125664,C16653,P239264,Fashion,48,19-03-2025,No,48
O125665,C10666,P201687,Sports,39,26-10-2023,No,116
O125666,C12126,P238755,Home,153,25-06-2024,No,153
O125667,C16067,P220855,Grocery,8,19-05-2024,No,26
O125668,C12941,P228879,Grocery,4,31-10-2024,No,12
O125669,C17649,P222065,Fashion,52,12-05-2025,No,88
O125670,C10511,P216091,Beauty,5,07-02-2025,No,5
O125671,C10249,P212747,Beauty,27,13-01-2024,No,26
O125672,C10888,P236243,Toys,74,30-10-2024,No,70
O125673,C11023,P248686,Sports,132,25-10-2023,No,132
O125674,C14694,P218961,Beauty,13,17-10-2024,No,12
O125675,C17983,P220601,Sports,238,29-05-2024,No,238
O125676,C14848,P234797,Home,109,06-01-2025,No,109
O125677,C10599,P242103,Grocery,11,01-05-2024,No,22
O125678,C13022,P228922,Electronics,204,24-09-2023,No,204
O125679,C12530,P238186,Electronics,67,20-12-2024,No,337
O125680,C12883,P206190,Home,51,01-06-2024,No,51
O125681,C16315,P224148,Electronics,604,18-09-2024,No,544
O125682,C17012,P248426,Beauty,10,14-02-2024,No,9
O125683,C12064,P211935,Electronics,223,27-03-2025,No,223
O125684,C11758,P244550,Home,142,27-02-2025,No,135
O125685,C15413,P214580,Fashion,21,27-08-2024,No,107
O125686,C16537,P244758,Fashion,87,28-06-2024,No,74
O125687,C15941,P242707,Home,312,07-05-2024,No,296
O125688,C13569,P204819,Toys,3,22-06-2025,No,3
O125689,C11242,P205919,Sports,94,06-10-2023,No,89
O125690,C14329,P224793,Electronics,190,05-09-2025,No,190
O125691,C15509,P230691,Home,116,02-05-2024,No,116
O125692,C12295,P202810,Grocery,11,09-05-2025,No,11
O125693,C11925,P236183,Home,11,27-08-2025,No,11
O125694,C16195,P222336,Home,148,15-02-2024,No,266
O125695,C12062,P201716,Grocery,4,28-05-2025,No,7
O125696,C13395,P224281,Electronics,316,05-03-2025,No,632
O125697,C10440,P200289,Sports,232,15-12-2023,No,441
O125698,C15231,P204697,Fashion,16,30-05-2024,No,16
O125699,C12743,P248099,Toys,8,07-03-2025,No,8
O125700,C10006,P227319,Electronics,71,23-02-2025,No,57
O125701,C11586,P248543,Grocery,10,08-12-2023,No,8
O125702,C10825,P200609,Toys,42,27-08-2025,No,36
O125703,C13824,P202353,Fashion,44,02-06-2025,No,44
O125704,C11268,P216919,Toys,11,07-09-2024,No,21
O125705,C17615,P219675,Grocery,32,25-07-2024,No,32
O125706,C13436,P220141,Electronics,297,23-12-2024,No,267
O125707,C13438,P208948,Grocery,49,03-04-2024,No,49
O125708,C17865,P248753,Home,193,20-04-2025,No,328
O125709,C11310,P207157,Electronics,837,11-05-2025,No,837
O125710,C14033,P203849,Electronics,390,14-11-2023,No,312
O125711,C11627,P240837,Grocery,61,13-05-2024,No,49
O125712,C17273,P241313,Grocery,11,13-07-2025,No,39
O125713,C11036,P221214,Grocery,14,16-09-2023,No,14
O125714,C15265,P244851,Home,29,20-06-2025,No,29
O125715,C10477,P237098,Grocery,37,04-10-2023,No,30
O125716,C12678,P237997,Home,64,29-10-2023,No,61
O125717,C10714,P231033,Electronics,405,21-10-2024,No,365
O125718,C11676,P235763,Fashion,27,18-03-2024,No,24
O125719,C12162,P213324,Grocery,30,01-02-2025,No,75
O125720,C10508,P211900,Beauty,6,05-05-2025,No,6
O125721,C17319,P223354,Fashion,119,16-01-2025,No,95
O125722,C16200,P202214,Beauty,27,07-05-2025,No,54
O125723,C10381,P212340,Home,423,19-08-2025,No,381
O125724,C11180,P225785,Electronics,278,17-09-2024,No,278
O125725,C17095,P216659,Fashion,38,10-06-2024,Yes,38
O125726,C11845,P214687,Electronics,194,07-10-2023,No,194
O125727,C17300,P206553,Fashion,25,10-03-2025,No,47
O125728,C15282,P208338,Sports,23,14-07-2024,No,23
O125729,C14370,P239740,Fashion,24,05-11-2023,No,24
O125730,C11718,P217235,Beauty,26,25-02-2024,No,26
O125731,C11100,P220907,Sports,19,29-01-2025,No,37
O125732,C11860,P208679,Beauty,8,09-06-2025,No,8
O125733,C12091,P230072,Electronics,689,22-04-2025,No,1378
O125734,C10717,P244143,Home,23,09-04-2024,No,64
O125735,C17717,P208775,Home,46,27-01-2024,No,46
O125736,C10317,P223183,Fashion,5,17-10-2024,No,10
O125737,C14629,P229287,Beauty,34,19-02-2025,No,34
O125738,C15704,P204310,Home,261,23-10-2024,No,221
O125739,C11776,P215327,Fashion,109,11-05-2025,No,218
O125740,C17321,P241470,Sports,237,11-12-2024,No,225
O125741,C12284,P224140,Electronics,218,11-08-2024,No,392
O125742,C17036,P228697,Home,118,06-10-2023,No,112
O125743,C16660,P236581,Sports,121,21-12-2024,No,607
O125744,C11244,P230657,Sports,252,03-11-2023,No,718
O125745,C11333,P246284,Home,220,29-07-2024,No,220
O125746,C13669,P214746,Toys,15,15-12-2024,No,15
O125747,C11200,P205891,Sports,80,23-05-2024,No,80
O125748,C11794,P239656,Home,64,12-03-2025,No,61
O125749,C17387,P222578,Grocery,1,23-09-2024,No,1
O125750,C16181,P224531,Electronics,101,10-01-2025,No,101
O125751,C12701,P235970,Fashion,25,26-11-2024,No,50
O125752,C11454,P249494,Sports,102,08-06-2025,No,96
O125753,C11933,P207745,Toys,27,12-12-2023,No,80
O125754,C10746,P201423,Fashion,114,10-09-2025,No,97
O125755,C17370,P247305,Beauty,23,03-11-2023,No,41
O125756,C10840,P212059,Electronics,213,25-04-2024,No,213
O125757,C17973,P245355,Home,165,20-01-2024,No,165
O125758,C12495,P224721,Fashion,29,23-02-2025,No,28
O125759,C15614,P214251,Toys,4,15-12-2024,No,3
O125760,C16827,P241875,Electronics,51,15-07-2024,No,131
O125761,C16268,P229495,Electronics,451,03-02-2025,No,1352
O125762,C11088,P206647,Home,312,29-08-2024,No,312
O125763,C10792,P234679,Home,159,23-04-2025,No,605
O125764,C16927,P232359,Electronics,59,14-07-2024,No,59
O125765,C11267,P228277,Fashion,17,25-08-2024,No,17
O125766,C11550,P201339,Grocery,40,06-03-2024,No,67
O125767,C16369,P214764,Home,173,08-04-2024,No,138
O125768,C16608,P206446,Electronics,485,02-11-2023,No,969
O125769,C12690,P249060,Electronics,584,16-07-2024,No,1109
O125770,C17874,P216881,Electronics,842,17-08-2025,No,2526
O125771,C10292,P211140,Home,86,19-11-2024,No,86
O125772,C16864,P249942,Toys,13,25-12-2023,No,44
O125773,C14022,P245160,Toys,2,28-08-2024,No,2
O125774,C11404,P208201,Home,374,18-05-2025,Yes,749
O125775,C11648,P248752,Toys,5,08-04-2024,No,5
O125776,C16899,P224568,Sports,69,21-04-2024,No,69
O125777,C16309,P231330,Home,131,02-09-2024,No,131
O125778,C17870,P202816,Home,678,15-08-2025,No,1220
O125779,C12816,P233094,Fashion,30,16-02-2024,Yes,30
O125780,C13910,P228142,Fashion,59,01-07-2025,No,50
O125781,C15337,P217266,Fashion,155,10-01-2024,No,147
O125782,C17150,P218055,Toys,19,23-01-2025,No,17
O125783,C12918,P237770,Beauty,22,06-11-2024,No,21
O125784,C17442,P225313,Fashion,47,19-02-2025,No,42
O125785,C15171,P218558,Electronics,603,09-09-2025,No,603
O125786,C11397,P205235,Home,16,16-06-2025,No,60
O125787,C11693,P233691,Sports,150,07-10-2023,No,150
O125788,C17530,P216161,Toys,6,03-02-2024,No,5
O125789,C16710,P214547,Toys,31,08-11-2024,No,61
O125790,C11037,P224496,Toys,34,25-05-2024,Yes,34
O125791,C13852,P230908,Home,140,14-06-2025,No,377
O125792,C15459,P246569,Toys,13,20-02-2024,No,27
O125793,C16745,P231652,Home,184,11-06-2024,No,918
O125794,C11562,P235592,Electronics,56,27-01-2024,No,53
O125795,C11112,P209345,Home,148,23-08-2024,No,296
O125796,C17048,P202070,Fashion,18,29-12-2023,No,17
O125797,C16184,P223730,Home,152,31-01-2024,No,152
O125798,C17471,P206544,Sports,25,08-05-2025,No,25
O125799,C11291,P237368,Sports,29,28-02-2024,No,59
O125800,C11161,P233688,Fashion,35,24-05-2025,No,33
O125801,C11029,P238859,Fashion,42,03-10-2024,No,34
O125802,C14337,P246611,Beauty,16,03-04-2025,No,15
O125803,C14257,P222856,Electronics,357,14-04-2024,No,1071
O125804,C17162,P247574,Sports,15,23-06-2025,No,15
O125805,C12739,P217827,Electronics,120,25-04-2024,No,108
O125806,C16952,P212699,Toys,2,25-06-2025,No,2
O125807,C10978,P235569,Home,120,29-07-2024,No,120
O125808,C10517,P218159,Fashion,63,10-10-2024,No,63
O125809,C14993,P208220,Sports,75,12-08-2024,No,142
O125810,C10782,P218676,Beauty,18,24-04-2024,No,18
O125811,C17568,P203703,Electronics,230,28-11-2024,No,230
O125812,C12831,P231657,Toys,10,09-05-2025,No,10
O125813,C15275,P233593,Home,127,30-04-2024,No,127
O125814,C14180,P246965,Electronics,52,18-09-2023,No,94
O125815,C15831,P240479,Toys,20,17-06-2024,No,36
O125816,C15129,P216011,Electronics,269,03-04-2024,No,215
O125817,C10137,P229755,Grocery,14,14-01-2024,No,13
O125818,C10753,P224714,Home,264,10-06-2024,No,264
O125819,C12953,P220836,Sports,184,26-12-2024,No,367
O125820,C14808,P217546,Home,227,07-06-2025,No,215
O125821,C16299,P236207,Fashion,31,02-03-2025,No,31
O125822,C12455,P248750,Sports,59,22-05-2024,No,59
O125823,C12834,P235301,Fashion,16,01-01-2024,No,16
O125824,C17392,P238380,Sports,13,24-07-2025,No,12
O125825,C10579,P209551,Fashion,40,23-05-2025,No,40
O125826,C13255,P240698,Fashion,186,19-07-2024,No,186
O125827,C13266,P230306,Home,194,21-11-2024,No,194
O125828,C14649,P218609,Toys,18,13-04-2024,No,18
O125829,C10395,P227136,Beauty,12,08-08-2024,No,12
O125830,C11937,P203672,Electronics,92,17-08-2024,No,184
O125831,C15782,P202160,Sports,40,20-01-2024,No,152
O125832,C15715,P225715,Beauty,22,03-12-2023,No,20
O125833,C15253,P201797,Beauty,27,20-07-2024,No,27
O125834,C15428,P228712,Fashion,27,05-02-2024,No,27
O125835,C15985,P211171,Beauty,6,10-02-2024,No,5
O125836,C14905,P225766,Home,50,20-10-2024,No,50
O125837,C17105,P247958,Electronics,147,25-05-2024,No,293
O125838,C12589,P234012,Toys,17,15-04-2024,No,51
O125839,C17176,P223453,Sports,21,23-07-2024,No,18
O125840,C13034,P207893,Sports,43,22-05-2025,No,43
O125841,C10169,P220792,Fashion,26,28-01-2025,No,51
O125842,C12337,P201930,Sports,84,07-03-2024,No,75
O125843,C13239,P215705,Fashion,22,13-02-2025,No,40
O125844,C13415,P218902,Sports,26,31-05-2025,No,26
O125845,C13568,P200047,Fashion,6,17-06-2025,No,6
O125846,C13216,P200133,Electronics,112,09-10-2023,No,101
O125847,C13484,P247622,Grocery,24,16-12-2023,No,61
O125848,C14835,P222059,Electronics,190,04-09-2025,No,171
O125849,C11841,P211238,Toys,17,28-02-2025,No,17
O125850,C16731,P235132,Electronics,269,06-04-2024,No,269
O125851,C16878,P236277,Sports,42,02-06-2025,No,84
O125852,C13760,P228082,Electronics,653,17-11-2024,No,653
O125853,C14552,P243093,Home,377,26-01-2025,No,377
O125854,C16844,P246127,Fashion,17,15-03-2025,No,15
O125855,C13026,P240764,Toys,34,17-10-2023,No,34
O125856,C15421,P222368,Home,196,08-07-2025,No,166
O125857,C16189,P235239,Electronics,642,14-12-2023,No,642
O125858,C13965,P202434,Beauty,16,16-12-2023,No,48
O125859,C17184,P204335,Home,163,15-06-2025,No,163
O125860,C11601,P216023,Toys,6,23-10-2023,No,5
O125861,C15479,P219906,Home,464,24-12-2024,No,464
O125862,C15380,P218689,Home,179,30-05-2024,No,170
O125863,C11146,P221671,Home,20,14-01-2024,No,35
O125864,C14326,P226386,Toys,43,30-01-2024,No,43
O125865,C17093,P246270,Beauty,81,31-10-2023,No,81
O125866,C12684,P249815,Sports,50,12-02-2024,No,40
O125867,C10111,P222065,Sports,86,17-08-2024,No,366
O125868,C17951,P207443,Grocery,64,05-05-2024,No,322
O125869,C10592,P244014,Toys,14,18-06-2025,No,13
O125870,C17413,P215665,Grocery,15,29-09-2023,No,15
O125871,C17002,P240542,Fashion,35,21-01-2025,No,29
O125872,C16534,P221233,Fashion,9,10-09-2025,No,9
O125873,C12439,P236968,Fashion,40,24-05-2024,No,36
O125874,C16471,P223481,Toys,36,18-05-2025,No,36
O125875,C11238,P205022,Toys,3,21-10-2023,No,3
O125876,C15983,P246954,Sports,67,17-09-2023,No,67
O125877,C12794,P240707,Electronics,611,03-06-2024,No,1834
O125878,C12414,P209145,Fashion,26,08-04-2025,No,26
O125879,C12129,P234441,Sports,383,21-01-2024,No,765
O125880,C12853,P243064,Fashion,29,14-11-2024,No,20
O125881,C12869,P241199,Beauty,40,25-03-2024,No,77
O125882,C15195,P222954,Beauty,10,04-10-2024,No,9
O125883,C13598,P231336,Fashion,25,26-06-2025,No,50
O125884,C13803,P243584,Grocery,18,08-05-2024,No,18
O125885,C11526,P235817,Fashion,8,07-10-2023,No,8
O125886,C17909,P239051,Grocery,2,31-12-2023,No,8
O125887,C11969,P226685,Beauty,11,10-12-2023,No,21
O125888,C10951,P220631,Electronics,144,08-02-2024,No,719
O125889,C11502,P206574,Toys,3,24-11-2023,No,9
O125890,C14467,P232381,Toys,72,18-07-2024,No,65
O125891,C13336,P226039,Toys,9,17-12-2024,No,9
O125892,C16407,P205331,Beauty,34,10-05-2025,No,34
O125893,C10109,P249551,Sports,59,02-02-2024,No,53
O125894,C13986,P230412,Grocery,63,28-05-2024,No,60
O125895,C12354,P218321,Electronics,99,05-10-2024,No,79
O125896,C15319,P245596,Electronics,202,18-05-2025,No,202
O125897,C10225,P224757,Electronics,234,30-01-2025,No,234
O125898,C16328,P217458,Toys,27,23-04-2024,No,54
O125899,C13011,P214058,Beauty,20,29-12-2024,No,20
O125900,C14126,P235341,Electronics,501,31-01-2024,No,451
O125901,C10613,P235165,Electronics,648,15-08-2025,No,648
O125902,C15890,P200418,Home,55,11-04-2025,No,49
O125903,C10098,P217023,Toys,34,23-10-2024,No,32
O125904,C15458,P237357,Toys,15,24-01-2025,No,13
O125905,C10810,P216742,Toys,4,18-04-2024,No,4
O125906,C15916,P218187,Toys,9,11-05-2025,No,9
O125907,C13337,P237972,Electronics,578,20-04-2025,No,491
O125908,C12699,P240657,Sports,58,26-03-2024,No,58
O125909,C14909,P247754,Home,23,17-12-2023,No,19
O125910,C15917,P249690,Sports,110,22-10-2023,No,105
O125911,C17517,P204439,Home,260,20-05-2025,No,520
O125912,C11019,P226794,Home,29,07-08-2025,No,29
O125913,C13025,P209905,Electronics,305,30-07-2024,No,579
O125914,C17895,P200865,Grocery,4,27-05-2025,No,4
O125915,C17711,P226643,Home,64,16-02-2024,No,64
O125916,C13528,P226926,Beauty,16,08-05-2024,No,64
O125917,C13886,P241735,Fashion,5,18-03-2025,No,5
O125918,C16231,P246052,Home,68,19-06-2025,No,61
O125919,C15182,P244228,Toys,9,28-10-2024,No,9
O125920,C15017,P231046,Fashion,59,05-10-2024,No,50
O125921,C15506,P204671,Fashion,109,14-04-2024,No,197
O125922,C17958,P248883,Fashion,10,24-06-2024,No,10
O125923,C15578,P241320,Beauty,19,08-02-2024,No,19
O125924,C16729,P224871,Beauty,11,31-10-2024,No,11
O125925,C16961,P201426,Electronics,1475,03-06-2024,No,1475
O125926,C12979,P228085,Sports,159,19-06-2024,No,159
O125927,C15755,P227392,Grocery,3,14-09-2024,No,3
O125928,C13340,P238262,Fashion,28,26-12-2024,No,28
O125929,C16013,P246826,Sports,22,11-05-2024,No,92
O125930,C10796,P247862,Beauty,41,07-10-2024,No,41
O125931,C11957,P211057,Fashion,38,08-02-2024,No,38
